,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3121,2026-01-27 23:32:23,MSNOW,2,MSNOW_20260127_230000_The_Beat_With_Ari_Melber/start/1920,TRUMP ADMIN PULLS TOP BORDER OFFIGIAL FROM MINNESOTA . Â§. . 1IVE > R-21Pm THERE AT WITH ARI MELBER,TRUMP ADMIN PULLS TOP BORDER OFFIGIAL FROM MINNESOTA 1IVE R21Pm THERE AT WITH ARI MELBER,TRUMP ADMIN PULLS TOP BORDER OFFICIAL FROM MINNESOTA
3125,2026-01-27 23:53:19,FOXNEWSW,2,FOXNEWSW_20260127_230000_Special_Report_With_Bret_Baier/start/3180,""" HEIGHTENED TENSIONS. TRUMP IMMIGRATION CRACKDOWN",HEIGHTENED TENSIONS TRUMP IMMIGRATION CRACKDOWN,HEIGHTENED TENSIONS TRUMP IMMIGRATION CRACKDOWN
3126,2026-01-27 23:55:50,CNNW,12,CNNW_20260127_230000_The_Lead_With_Jake_Tapper/start/3300,MINNEAPOLIS BUSINESSES FIGHT TO STAY ALIVE AMID ICE RAIDS,MINNEAPOLIS BUSINESSES FIGHT TO STAY ALIVE AMID ICE RAIDS,MINNEAPOLIS BUSINESSES FIGHT TO STAY ALIVE AMID ICE RAIDS
3127,2026-01-27 23:56:35,FOXNEWSW,3,FOXNEWSW_20260127_230000_Special_Report_With_Bret_Baier/start/3360,IMMIGRATION ENFORCEMENT. MINNESOTA TURMOIL AFTER ANOTHER FATAL SHOOTING,IMMIGRATION ENFORCEMENT MINNESOTA TURMOIL AFTER ANOTHER FATAL SHOOTING,IMMIGRATION ENFORCEMENT MINNESOTA TURMOIL AFTER ANOTHER FATAL SHOOTING
3132,2026-01-28 00:13:56,FOXNEWSW,3,FOXNEWSW_20260128_000000_The_Ingraham_Angle/start/780,i SWALWELL WANTS TO MAKE ICE AGENTS 'UNHIRABLE',i SWALWELL WANTS TO MAKE ICE AGENTS UNHIRABLE,i SWALWELL WANTS TO MAKE ICE AGENTS UNHIRABLE
3134,2026-01-28 00:42:25,CNNW,18,CNNW_20260128_000000_Erin_Burnett_OutFront/start/2520,"VETERAN BORDER AGENTS: ""WANT NOTHING TO DO WITH"" ICE IN U.S. CITIES",VETERAN BORDER AGENTS WANT NOTHING TO DO WITH ICE IN US CITIES,VETERAN BORDER AGENTS WANT NOTHING TO DO WITH ICE IN US CITIES
3135,2026-01-28 00:43:22,CNNW,2,CNNW_20260128_000000_Erin_Burnett_OutFront/start/2580,"EXCLUSIVE ACCESS AT BORDER PATROL ACADEMY; RECRUITS & AGENTS SPEAK OUT. . Agent Jeremy David | Firearms Instructor, U.S. Border Patrol Academy",EXCLUSIVE ACCESS AT BORDER PATROL ACADEMY RECRUITS AGENTS SPEAK OUT Agent Jeremy David Firearms Instructor US Border Patrol Academy,EXCLUSIVE ACCESS AT BORDER PATROL ACADEMY RECRUITS AGENTS SPEAK OUT Agent Jeremy David Firearms Instructor US Border Patrol Academy
3138,2026-01-28 01:04:46,FOXNEWSW,5,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/240,". S. r LESS PROTESTS, MORE MIGRANT CHASES",S r LESS PROTESTS MORE MIGRANT CHASES,PROTESTS MORE MIGRANT CHASES
3139,2026-01-28 01:09:40,FOXNEWSW,3,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/540,DEM WANTS WARRANTS FOR EVERY MIGRANT ARREST,DEM WANTS WARRANTS FOR EVERY MIGRANT ARREST,WARRANTS FOR EVERY MIGRANT ARREST
3141,2026-01-28 01:10:54,FOXNEWSW,2,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/600,.. . HILLARY: DEPORT THEM! -,HILLARY DEPORT THEM,DEPORT THEM
3142,2026-01-28 01:11:35,FOXNEWSW,8,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/660,"CROCKETT CALLS ICE ""SLAVE PATROLS""",CROCKETT CALLS ICE SLAVE PATROLS,CALLS ICE PATROLS
3143,2026-01-28 01:12:42,FOXNEWSW,2,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/720,DEMOCRATS UNITE TO END ICE,DEMOCRATS UNITE TO END ICE,DEMOCRATS UNITE TO END ICE
3144,2026-01-28 01:13:13,FOXNEWSW,2,FOXNEWSW_20260128_010000_Jesse_Watters_Primetime/start/780,THE COUNTRY SUPPORTS MASS DEPORTATIONS,THE COUNTRY SUPPORTS MASS DEPORTATIONS,COUNTRY SUPPORTS MASS DEPORTATIONS
3146,2026-01-28 01:16:50,MSNOW,3,MSNOW_20260128_010000_All_In_With_Chris_Hayes/start/960,CHRIS HAYES RIDES ALONG WITH MINNEAPOLIS ICE WATCH [t. . 1IVE > Q-9OKÂ°Fm AL N TH seââ,CHRIS HAYES RIDES ALONG WITH MINNEAPOLIS ICE WATCH t 1IVE Q9OKFm AL N TH se,RIDES ALONG WITH MINNEAPOLIS ICE
3147,2026-01-28 01:28:20,MSNOW,3,MSNOW_20260128_010000_All_In_With_Chris_Hayes/start/1680,MINNEAPOLIS RESIDENTS MOBILIZE AGAINST ICE RAIDS [yâ. . 1IVE > B-2QÂ°rm AL N TH seââ,MINNEAPOLIS RESIDENTS MOBILIZE AGAINST ICE RAIDS y 1IVE B2Qrm AL N TH se,MINNEAPOLIS RESIDENTS MOBILIZE AGAINST ICE RAIDS
3149,2026-01-28 01:44:58,CNNW,4,CNNW_20260128_010000_Anderson_Cooper_360/start/2640,"GOP SEN. THUNE CALLS LATEST ICE SHOOTING AN ""INFLECTION POINT""",GOP SEN THUNE CALLS LATEST ICE SHOOTING AN INFLECTION POINT,LATEST ICE SHOOTING AN INFLECTION POINT
3152,2026-01-28 01:51:38,MSNOW,2,MSNOW_20260128_010000_All_In_With_Chris_Hayes/start/3060,TRUMP BORDER CZAR REPLACING BOVINO IN MINNESOTA [,TRUMP BORDER CZAR REPLACING BOVINO IN MINNESOTA,TRUMP BORDER CZAR REPLACING BOVINO IN MINNESOTA
3154,2026-01-28 01:54:14,MSNOW,2,MSNOW_20260128_010000_All_In_With_Chris_Hayes/start/3240,"TRUMP BLAMES ICE KILLINGS ON ""PAID AGITATORS"" [. . 1IVE > Q-5 AL N TH seââ",TRUMP BLAMES ICE KILLINGS ON PAID AGITATORS 1IVE Q5 AL N TH se,TRUMP BLAMES ICE KILLINGS ON PAID AGITATORS
3156,2026-01-28 02:03:47,FOXNEWSW,2,FOXNEWSW_20260128_020000_Hannity/start/180,. iy. MINNESOTA STILL ON EDGE AMID. PROTESTS AND DEPORTATIONS,iy MINNESOTA STILL ON EDGE AMID PROTESTS AND DEPORTATIONS,MINNESOTA STILL ON EDGE AMID PROTESTS AND DEPORTATIONS
3157,2026-01-28 02:09:19,FOXNEWSW,2,FOXNEWSW_20260128_020000_Hannity/start/540,'FLASHBACK: OBAMA DEPORTS MILLIONS OF ILLEGALS %> â¬ â¬,FLASHBACK OBAMA DEPORTS MILLIONS OF ILLEGALS,FLASHBACK OBAMA DEPORTS MILLIONS OF ILLEGALS
3159,2026-01-28 02:12:00,FOXNEWSW,3,FOXNEWSW_20260128_020000_Hannity/start/720,"MINNEAPOLIS CITY COUNCIL MEMBER. CALLS ICE AGENTS ""SWATZIS""",MINNEAPOLIS CITY COUNCIL MEMBER CALLS ICE AGENTS SWATZIS,MINNEAPOLIS CITY COUNCIL MEMBER CALLS ICE AGENTS SWATZIS
3160,2026-01-28 02:12:01,MSNOW,2,MSNOW_20260128_020000_The_Briefing_With_Jen_Psaki/start/720,g8  TRUMP' ICE CRACKDOWN CONTINUES DESPITE CALLS TO DE-ESCALATE ') Â¥ &g. . The Rriefing with Jen Psaki,g8 TRUMP ICE CRACKDOWN CONTINUES DESPITE CALLS TO DEESCALATE g The Rriefing with Jen Psaki,TRUMP ICE CRACKDOWN CONTINUES DESPITE CALLS TO DEESCALATE
3161,2026-01-28 02:12:49,FOXNEWSW,6,FOXNEWSW_20260128_020000_Hannity/start/720,THE LEFT MELTS DOWN OVER TRUMP'S Farinity a. EFFORTS TO DEPORT ILLEGAL IMMIGRANTS '~,THE LEFT MELTS DOWN OVER TRUMPS Farinity a EFFORTS TO DEPORT ILLEGAL IMMIGRANTS,THE LEFT MELTS DOWN OVER TRUMPS EFFORTS TO DEPORT ILLEGAL IMMIGRANTS
3162,2026-01-28 02:13:00,FOXNEWSW,2,FOXNEWSW_20260128_020000_Hannity/start/780,LIBERAL COMMENTATOR CALLS TO ABOLISH ICE | <22 Â£},LIBERAL COMMENTATOR CALLS TO ABOLISH ICE 22,LIBERAL COMMENTATOR CALLS TO ABOLISH ICE
3163,2026-01-28 02:14:17,CNNW,12,CNNW_20260128_020000_The_Source_With_Kaitlan_Collins/start/840,"SCHUMER: PUBLIC ""CAN'T TRUST"" WHITE HOUSE TO MAKE ICE CHANGES",SCHUMER PUBLIC CANT TRUST WHITE HOUSE TO MAKE ICE CHANGES,SCHUMER PUBLIC CAN'T TRUST WHITE HOUSE TO MAKE ICE CHANGES
3164,2026-01-28 02:18:00,MSNOW,2,MSNOW_20260128_020000_The_Briefing_With_Jen_Psaki/start/1080,SEN.TINA SMITH ON CURRENT STATE OF ICE ACTIVITY IN MN - J=3%. . TIVE > Q-7 The Rriefino with Jen P<aki,SENTINA SMITH ON CURRENT STATE OF ICE ACTIVITY IN MN J3 TIVE Q7 The Rriefino with Jen Paki,SENTINA SMITH ON CURRENT STATE OF ICE ACTIVITY IN MN
3165,2026-01-28 02:19:25,MSNOW,2,MSNOW_20260128_020000_The_Briefing_With_Jen_Psaki/start/1140,. SENATE DEMS THREATEN SHUTDOWN OVER ICE FUNDING =38. . 1IVE > O-10m The Rriefing with Jen Psaki,SENATE DEMS THREATEN SHUTDOWN OVER ICE FUNDING 38 1IVE O10m The Rriefing with Jen Psaki,SENATE DEMS THREATEN SHUTDOWN OVER ICE FUNDING
3167,2026-01-28 02:53:57,CNNW,5,CNNW_20260128_020000_The_Source_With_Kaitlan_Collins/start/3180,FREY INSISTS HE WON'T ENFORCE FED IMMIGRATION LAWS,FREY INSISTS HE WONT ENFORCE FED IMMIGRATION LAWS,FREY INSISTS HE WON'T ENFORCE FED IMMIGRATION LAWS
3168,2026-01-28 03:02:22,CNNW,25,CNNW_20260128_030000_CNN_NewsNight_With_Abby_Phillip/start/120,TRUMP & OFFICIALS BEGIN TO POINT FINGERS AFTER ICE SHOOTING,TRUMP OFFICIALS BEGIN TO POINT FINGERS AFTER ICE SHOOTING,TRUMP OFFICIALS BEGIN TO POINT FINGERS AFTER ICE SHOOTING
3176,2026-01-28 03:47:37,CNNW,17,CNNW_20260128_030000_CNN_NewsNight_With_Abby_Phillip/start/2820,GOP SHIFTS TONE AFTER SUPPORTING ICE ACTIONS FOR YEAR,GOP SHIFTS TONE AFTER SUPPORTING ICE ACTIONS FOR YEAR,GOP SHIFTS TONE AFTER SUPPORTING ICE ACTIONS FOR YEAR
3178,2026-01-28 04:04:12,FOXNEWSW,2,FOXNEWSW_20260128_040000_Fox_News_at_Night/start/240,HOMAN NOW IN MINNESOTA TO MANAGE I.C.E. OPERATIONS,HOMAN NOW IN MINNESOTA TO MANAGE ICE OPERATIONS,HOMAN NOW IN MINNESOTA TO MANAGE ICE OPERATIONS
3181,2026-01-28 04:29:23,FOXNEWSW,10,FOXNEWSW_20260128_040000_Fox_News_at_Night/start/1740,"TRUMP: ILLEGAL IMMIGRATION IS ""HARDEST"" TO SOLVE",TRUMP ILLEGAL IMMIGRATION IS HARDEST TO SOLVE,TRUMP ILLEGAL IMMIGRATION IS HARDEST TO SOLVE
3182,2026-01-28 04:30:15,FOXNEWSW,12,FOXNEWSW_20260128_040000_Fox_News_at_Night/start/1800,. RPT: JUDGE DONATED TO GROUP AIDING ILLEGAL ALIENS,RPT JUDGE DONATED TO GROUP AIDING ILLEGAL ALIENS,RPT JUDGE DONATED TO GROUP AIDING ILLEGAL ALIENS
3183,2026-01-28 04:37:13,CNNW,7,CNNW_20260128_040000_Laura_Coates_Live/start/2220,"TRUMP BACKS DHS SECY NOEM, SAYS SHE'S NOT STEPPING DOWN. . Rep. Jason Crow | (D) Colorado",TRUMP BACKS DHS SECY NOEM SAYS SHES NOT STEPPING DOWN Rep Jason Crow D Colorado,TRUMP BACKS DHS SECY NOEM SAYS SHES NOT STEPPING DOWN
3184,2026-01-28 04:49:27,CNNW,29,CNNW_20260128_040000_Laura_Coates_Live/start/2940,"OPEN Al CEO SAM ALTMAN TELLS EMPLOYEES ICE IS ""GOING TOO FAR""",OPEN Al CEO SAM ALTMAN TELLS EMPLOYEES ICE IS GOING TOO FAR,OPEN AI CEO SAM ALTMAN TELLS EMPLOYEES ICE IS GOING TOO FAR
3188,2026-01-28 05:23:19,CNNW,21,CNNW_20260128_050000_The_Story_Is_With_Elex_Michaelson/start/1380,ANGER IN ITALY OVER U.S. SENDING ICE AGENTS TO WINTER OLYMPICS,ANGER IN ITALY OVER US SENDING ICE AGENTS TO WINTER OLYMPICS,ANGER IN ITALY OVER US SENDING ICE AGENTS TO WINTER OLYMPICS
3189,2026-01-28 05:49:46,CNNW,15,CNNW_20260128_050000_The_Story_Is_With_Elex_Michaelson/start/2940,* | JUDGE TEMPORARILY BLOGKS DEPORTATION OF 5-YEAR-OLD FROMMN | Â§. . 1IVE > 1-1QÂ°â¢ WCOHRIS UANSINC RBEDORTSCS,JUDGE TEMPORARILY BLOGKS DEPORTATION OF 5YEAROLD FROMMN 1IVE 11Q WCOHRIS UANSINC RBEDORTSCS,JUDGE TEMPORARILY BLOCKS DEPORTATION OF 5-YEAR-OLD
3190,2026-01-28 05:50:17,CNNW,45,CNNW_20260128_050000_The_Story_Is_With_Elex_Michaelson/start/3000,HOW A NETWORK OF MINNESOTANS ARE OBSERVING I.C.E. OPERATIONS,HOW A NETWORK OF MINNESOTANS ARE OBSERVING ICE OPERATIONS,HOW A NETWORK OF MINNESOTANS ARE OBSERVING ICE OPERATIONS
3191,2026-01-28 05:54:50,CNNW,12,CNNW_20260128_050000_The_Story_Is_With_Elex_Michaelson/start/3240,NEXT HOUR: U.S. ARMY VETERAN SEARCHES FOR DEPORTED HUSBAND,NEXT HOUR US ARMY VETERAN SEARCHES FOR DEPORTED HUSBAND,NEXT HOUR US ARMY VETERAN SEARCHES FOR DEPORTED HUSBAND
3192,2026-01-28 06:09:33,FOXNEWSW,2,FOXNEWSW_20260128_060000_Jesse_Watters_Primetime/start/540,I.C.E. ARRESTS OVER 200 ILLEGAL MIGRANTS IN MAINE,ICE ARRESTS OVER 200 ILLEGAL MIGRANTS IN MAINE,ICE ARRESTS OVER 200 ILLEGAL MIGRANTS IN MAINE
3195,2026-01-28 06:30:22,FOXNEWSW,2,FOXNEWSW_20260128_060000_Jesse_Watters_Primetime/start/1800,ANTI ICE MOVEMENT IS HIGHLY ORGANIZED,ANTI ICE MOVEMENT IS HIGHLY ORGANIZED,ANTI ICE MOVEMENT IS HIGHLY ORGANIZED
3196,2026-01-28 06:31:02,FOXNEWSW,2,FOXNEWSW_20260128_060000_Jesse_Watters_Primetime/start/1860,BILLIONAIRES BANKROLL ANTI ICE CHAOS,BILLIONAIRES BANKROLL ANTI ICE CHAOS,BILLIONAIRES BANKROLL ANTI ICE CHAOS
3209,2026-01-28 11:54:32,CNNW,2,CNNW_20260128_110000_CNN_This_Morning/start/3240,"SENATE DEMOCRATS THREATEN PARTIAL SHUTDOWN OVER DHS FUNDING. . Mayor Quinton Lucas | (D) Kansas City, Missouri",SENATE DEMOCRATS THREATEN PARTIAL SHUTDOWN OVER DHS FUNDING Mayor Quinton Lucas D Kansas City Missouri,SENATE DEMOCRATS THREATEN PARTIAL SHUTDOWN OVER DHS FUNDING
3210,2026-01-28 11:56:12,CNNW,3,CNNW_20260128_110000_CNN_This_Morning/start/3360,FORMER ICE OFFICIAL ON IMMIGRATION CRACKDOWN,FORMER ICE OFFICIAL ON IMMIGRATION CRACKDOWN,FORMER ICE OFFICIAL ON IMMIGRATION CRACKDOWN
3211,2026-01-28 12:06:00,FOXNEWSW,4,FOXNEWSW_20260128_120000_FOX_and_Friends/start/360,TRUMP CHEERS ADMIN'S RECORD ON IMMIGRATION ' IENDS 2,TRUMP CHEERS ADMINS RECORD ON IMMIGRATION IENDS 2,TRUMP CHEERS ADMINS RECORD ON IMMIGRATION
3213,2026-01-28 12:43:30,CNNW,32,CNNW_20260128_120000_CNN_News_Central/start/2580,DEMS THREATENS TO DERAIL DHS FUNDING AHEAD OF SHUTDOWN DEADLINE,DEMS THREATENS TO DERAIL DHS FUNDING AHEAD OF SHUTDOWN DEADLINE,DEMS THREATEN TO DERAIL DHS FUNDING AHEAD OF SHUTDOWN DEADLINE
3214,2026-01-28 13:03:27,FOXNEWSW,14,FOXNEWSW_20260128_130000_FOX_and_Friends/start/180,"DHS: 1,300 CURRENT DETAINERS FOR CRIMINAL MIGRANTS",DHS 1300 CURRENT DETAINERS FOR CRIMINAL MIGRANTS,DHS 1300 CURRENT DETAINERS FOR CRIMINAL MIGRANTS
3218,2026-01-28 13:53:21,CNNW,14,CNNW_20260128_130000_CNN_News_Central/start/3180,MINNESOTA BUSINESSES BECOME TARGET OF IMMIGRATION OPERATIONS,MINNESOTA BUSINESSES BECOME TARGET OF IMMIGRATION OPERATIONS,MINNESOTA BUSINESSES BECOME TARGET OF IMMIGRATION OPERATIONS
3219,2026-01-28 14:17:18,BBCNEWS,43,BBCNEWS_20260128_140000_BBC_News_Now/start/1020,Anger after Minneapolis shootings by ICE agents,Anger after Minneapolis shootings by ICE agents,Anger after Minneapolis shootings by ICE agents
3221,2026-01-28 17:00:56,CNNW,6,CNNW_20260128_160000_The_Situation_Room/start/3600,TRUMP INSIDERS ACKNOWLEDGE PUBLIC TURNING ON DEPORTATION TACTICS,TRUMP INSIDERS ACKNOWLEDGE PUBLIC TURNING ON DEPORTATION TACTICS,TRUMP INSIDERS ACKNOWLEDGE PUBLIC TURNING ON DEPORTATION TACTICS
3223,2026-01-28 17:07:00,FOXNEWSW,2,FOXNEWSW_20260128_170000_Outnumbered/start/420,| AKING N +M Marco Rubio B. . RUBIO: ARRESTING AND DEPORTING GANG MEMBERS [5arct 4,AKING N M Marco Rubio B RUBIO ARRESTING AND DEPORTING GANG MEMBERS 5arct 4,RUBIO ARRESTING AND DEPORTING GANG MEMBERS
3224,2026-01-28 17:46:07,CNNW,6,CNNW_20260128_170000_Inside_Politics_With_Dana_Bash/start/2760,"SEN. WARNOCK TRAVELS TO MINNESOTA, SAYS HE'LL BLOCK ICE FUNDING",SEN WARNOCK TRAVELS TO MINNESOTA SAYS HELL BLOCK ICE FUNDING,SEN WARNOCK TRAVELS TO MINNESOTA SAYS HELL BLOCK ICE FUNDING
3229,2026-01-28 18:39:31,CNNW,3,CNNW_20260128_180000_CNN_News_Central/start/2340,"SENATE DEMS, GOP AT ODDS OVER DHS FUNDING AS GOVT, SHUTDOWN LOOMS. Rep. Kevin Klley | (R) California",SENATE DEMS GOP AT ODDS OVER DHS FUNDING AS GOVT SHUTDOWN LOOMS Rep Kevin Klley R California,Two Minneapolis ICE officers placed on leave
3231,2026-01-28 19:13:11,CNNW,26,CNNW_20260128_190000_CNN_News_Central/start/780,COURTS STRUGGLE TO KEEP UP WITH SKYROCKETING IMMIGRATION CASES,COURTS STRUGGLE TO KEEP UP WITH SKYROCKETING IMMIGRATION CASES,COURTS STRUGGLE TO KEEP UP WITH SKYROCKETING IMMIGRATION CASES
3235,2026-01-28 20:01:11,CNNW,11,CNNW_20260128_200000_CNN_News_Central/start/60,GROWING CALLS TO GET 5-YR OLD RELEASED FROM DETENTION CENTER,GROWING CALLS TO GET 5YR OLD RELEASED FROM DETENTION CENTER,GROWING CALLS TO GET 5YR OLD RELEASED FROM DETENTION CENTER
3239,2026-01-28 20:20:00,FOXNEWSW,2,FOXNEWSW_20260128_200000_The_Story_With_Martha_MacCallum/start/1200,g'ii. POTENTIAL SHUTDOWN LOOMS AMID DHS FUNDING FIGHT (Essie: J&},gii POTENTIAL SHUTDOWN LOOMS AMID DHS FUNDING FIGHT Essie J,POTENTIAL SHUTDOWN LOOMS AMID DHS FUNDING FIGHT
3240,2026-01-28 20:28:58,CNNW,4,CNNW_20260128_200000_CNN_News_Central/start/1680,FED AGENTS AND PROTESTERS CLASH OUTSIDE TEXAS ICE FACILITY,FED AGENTS AND PROTESTERS CLASH OUTSIDE TEXAS ICE FACILITY,FED AGENTS AND PROTESTERS CLASH OUTSIDE TEXAS ICE FACILITY
3241,2026-01-28 20:39:27,CNNW,23,CNNW_20260128_200000_CNN_News_Central/start/2340,TOP WH AIDE SAYS CBP AGENTS MAY HAVE BREACHED PROTOCOL. Scott Shuchart | Former ICE Head of Policy,TOP WH AIDE SAYS CBP AGENTS MAY HAVE BREACHED PROTOCOL Scott Shuchart Former ICE Head of Policy,TOP WH AIDE SAYS CBP AGENTS MAY HAVE BREACHED PROTOCOL
3242,2026-01-28 20:39:51,CNNW,11,CNNW_20260128_200000_CNN_News_Central/start/2340,DHS CHANGES STORY ON PRETTI SHOOTING IN ACCOUNT TO CONGRESS,DHS CHANGES STORY ON PRETTI SHOOTING IN ACCOUNT TO CONGRESS,DHS CHANGES STORY ON PRETTI SHOOTING IN ACCOUNT TO CONGRESS
3243,2026-01-28 21:00:38,MSNOW,2,MSNOW_20260128_190000_Katy_Tur_Reports/start/7200,", CBP REPORT UNDERCUTS DHS, WH ACCOUNTS OF PRETTI'S DEATH Â¢. . TIVE > 17 DEADLINE  WHITE HOUSE",CBP REPORT UNDERCUTS DHS WH ACCOUNTS OF PRETTIS DEATH TIVE 17 DEADLINE WHITE HOUSE,CBP REPORT UNDERCUTS DHS WH ACCOUNTS OF PRETTIS DEATH
3245,2026-01-28 21:11:44,FOXNEWSW,2,FOXNEWSW_20260128_210000_The_Will_Cain_Show/start/660,SWEDISH MIGRATION AGENCY,SWEDISH MIGRATION AGENCY,SWEDISH MIGRATION AGENCY
3247,2026-01-28 21:14:24,FOXNEWSW,2,FOXNEWSW_20260128_210000_The_Will_Cain_Show/start/840,' WHY ARE DEMS FIGHTING IMMIGRATION ENFORCEMENT?,WHY ARE DEMS FIGHTING IMMIGRATION ENFORCEMENT,WHY ARE DEMS FIGHTING IMMIGRATION ENFORCEMENT
3249,2026-01-28 21:14:27,MSNOW,2,MSNOW_20260128_210000_Deadline_White_House/start/840,"B CBP REPORT UNDERCUTS DHS, WH ACCOUNTS OF PRETTI'S DEATH g .. . 1IVE > A-17Â°%â¢ DEADILINE . WHITE HODUSE",B CBP REPORT UNDERCUTS DHS WH ACCOUNTS OF PRETTIS DEATH g 1IVE A17 DEADILINE WHITE HODUSE,CBP REPORT UNDERCUTS DHS ACCOUNTS OF PRETTI'S DEATH
3250,2026-01-28 21:16:10,CNNW,20,CNNW_20260128_210000_The_Arena_With_Kasie_Hunt/start/960,TRUMP TODAY POSTS THAT MINNEAPOLIS MAYOR IS âPLAYING WITH. FIREâ IF HE DOESN'T ENFORCE FEDERAL IMMIGRATION LAW IN CITY,TRUMP TODAY POSTS THAT MINNEAPOLIS MAYOR IS PLAYING WITH FIRE IF HE DOESNT ENFORCE FEDERAL IMMIGRATION LAW IN CITY,TRUMP TODAY POSTS THAT MINNEAPOLIS MAYOR IS PLAYING WITH FIRE IF HE DOESN'T ENFORCE FEDERAL IMMIGRATION LAW IN CITY
3252,2026-01-28 21:18:15,FOXNEWSW,2,FOXNEWSW_20260128_210000_The_Will_Cain_Show/start/1080,SEN WELCH ON ADMIN IMMIGRATION ENFORCEMENT (5o,SEN WELCH ON ADMIN IMMIGRATION ENFORCEMENT 5o,SEN WELCH ON ADMIN IMMIGRATION ENFORCEMENT
3253,2026-01-28 21:32:49,BBCNEWS,13,BBCNEWS_20260128_213000_The_Context_USA/start/120,DHS: OFFICERS INVOLVED IN PRETTI SHOOTING PLACED ON ADMIN. LEAVE,DHS OFFICERS INVOLVED IN PRETTI SHOOTING PLACED ON ADMIN LEAVE,DHS OFFICERS INVOLVED IN PRETTI SHOOTING PLACED ON ADMIN LEAVE
3254,2026-01-28 21:36:00,CNNW,27,CNNW_20260128_210000_The_Arena_With_Kasie_Hunt/start/2160,"DEMS LAY OUT DEMANDS TO âRESTRAIN"" ICE AS SHUTDOWN LOOMS",DEMS LAY OUT DEMANDS TO RESTRAIN ICE AS SHUTDOWN LOOMS,DEMS LAY OUT DEMANDS TO RESTRAIN ICE AS SHUTDOWN LOOMS
3255,2026-01-28 21:36:58,CNNW,3,CNNW_20260128_210000_The_Arena_With_Kasie_Hunt/start/2160,NOW: DEM REP. DAN GOLDMAN ON DHS FUNDING AS SHUTDOWN LOOMS,NOW DEM REP DAN GOLDMAN ON DHS FUNDING AS SHUTDOWN LOOMS,NOW DEM REP DAN GOLDMAN ON DHS FUNDING AS SHUTDOWN LOOMS
3256,2026-01-28 21:52:00,MSNOW,2,MSNOW_20260128_210000_Deadline_White_House/start/3120,.. REP. JOAQUIN CASTRO VISITS TEXAS ICE FACILITY | 'Â§. . 1IVE > A-EqÂ°Â®â¢ DEADILINE  WHITE HODUSE,REP JOAQUIN CASTRO VISITS TEXAS ICE FACILITY 1IVE AEq DEADILINE WHITE HODUSE,REP JOAQUIN CASTRO VISITS TEXAS ICE FACILITY
3257,2026-01-28 22:02:00,FOXNEWSW,6,FOXNEWSW_20260128_220000_The_Five/start/120,| DEM REP DEFENDS CALLING ICE AGENTS NAZIS,DEM REP DEFENDS CALLING ICE AGENTS NAZIS,DEM REP DEFENDS CALLING ICE AGENTS NAZIS
3258,2026-01-28 22:02:06,MSNOW,2,MSNOW_20260128_210000_Deadline_White_House/start/3720,"CALLS GROW FOR GENERAL STRIKE AFTER MINNESOTA ICE KILLINGS )%=. . 1IVE > B-N&""â¢ DEADIINE  WHITE HOUSE",CALLS GROW FOR GENERAL STRIKE AFTER MINNESOTA ICE KILLINGS 1IVE BN DEADIINE WHITE HOUSE,CALLS GROW FOR GENERAL STRIKE AFTER MINNESOTA ICE KILLINGS
3259,2026-01-28 22:03:20,CNNW,36,CNNW_20260128_220000_The_Lead_With_Jake_Tapper/start/180,DHS: AGENTS INVOLVED IN PRETTI KILLING ON ADMINISTRATIVE LEAVE,DHS AGENTS INVOLVED IN PRETTI KILLING ON ADMINISTRATIVE LEAVE,DHS AGENTS INVOLVED IN PRETTI KILLING ON ADMINISTRATIVE LEAVE
3260,2026-01-28 22:05:00,FOXNEWSW,2,FOXNEWSW_20260128_220000_The_Five/start/300,'THE LEFT WON'T STOP CALLING ICE NAZIS,THE LEFT WONT STOP CALLING ICE NAZIS,THE LEFT WON'T STOP CALLING ICE NAZIS
3262,2026-01-28 22:10:16,BBCNEWS,15,BBCNEWS_20260128_220000_BBC_News_at_Ten/start/600,Judge blocks deportation of 5-year-old detained by ICE,Judge blocks deportation of 5yearold detained by ICE,Judge blocks deportation of 5-year-old detained by ICE
3263,2026-01-28 22:12:23,CNNW,31,CNNW_20260128_220000_The_Lead_With_Jake_Tapper/start/720,HUTDOWN LOOMS AS DEMS THREATEN DHS FUNDING OVER ICE REFORM,HUTDOWN LOOMS AS DEMS THREATEN DHS FUNDING OVER ICE REFORM,SHUTDOWN LOOMS AS DEMS THREATEN DHS FUNDING OVER ICE REFORM
3266,2026-01-28 22:34:41,FOXNEWSW,5,FOXNEWSW_20260128_220000_The_Five/start/2040,4 L e. CELEBS SPEAK OUT AGAINST ICE,4 L e CELEBS SPEAK OUT AGAINST ICE,CELEBS SPEAK OUT AGAINST ICE
3267,2026-01-28 22:34:57,FOXNEWSW,2,FOXNEWSW_20260128_220000_The_Five/start/2040,EDWARD NORTON CALI.S FOR ECONOMIC STRIKE OVER ICE,EDWARD NORTON CALIS FOR ECONOMIC STRIKE OVER ICE,EDWARD NORTON CALLS FOR ECONOMIC STRIKE OVER ICE
